,casos_2503001,casos_est_2503001,casos_est_min_2503001,casos_est_max_2503001,p_rt1_2503001,p_inc100k_2503001,temp_min_2503001,temp_max_2503001,umid_min_2503001,pressao_min_2503001,casos_2512507,casos_est_2512507,casos_est_min_2512507,casos_est_max_2512507,p_rt1_2512507,p_inc100k_2512507,temp_min_2512507,temp_max_2512507,umid_min_2512507,pressao_min_2512507,casos_2517100,casos_est_2517100,casos_est_min_2517100,casos_est_max_2517100,p_rt1_2517100,p_inc100k_2517100,temp_min_2517100,temp_max_2517100,umid_min_2517100,pressao_min_2517100,casos_2507507,casos_est_2507507,casos_est_min_2507507,casos_est_max_2507507,p_rt1_2507507,p_inc100k_2507507,temp_min_2507507,temp_max_2507507,umid_min_2507507,pressao_min_2507507,casos_2506004,casos_est_2506004,casos_est_min_2506004,casos_est_max_2506004,p_rt1_2506004,p_inc100k_2506004,temp_min_2506004,temp_max_2506004,umid_min_2506004,pressao_min_2506004,casos_2504702,casos_est_2504702,casos_est_min_2504702,casos_est_max_2504702,p_rt1_2504702,p_inc100k_2504702,temp_min_2504702,temp_max_2504702,umid_min_2504702,pressao_min_2504702,casos_2512002,casos_est_2512002,casos_est_min_2512002,casos_est_max_2512002,p_rt1_2512002,p_inc100k_2512002,temp_min_2512002,temp_max_2512002,umid_min_2512002,pressao_min_2512002,casos_2504306,casos_est_2504306,casos_est_min_2504306,casos_est_max_2504306,p_rt1_2504306,p_inc100k_2504306,temp_min_2504306,temp_max_2504306,umid_min_2504306,pressao_min_2504306
2020-09-13,0,0.0,0,0,0.5,0.0,24.428571428571427,28.142857142857142,61.898112714285716,1013.8571428571429,0,0.0,0,0,0.5,0.0,20.428571428571427,28.285714285714285,47.84328985714286,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.428571428571427,28.285714285714285,47.84328985714286,1014.4285714285714,3,3.0,3,3,0.9872154,0.36696753,24.428571428571427,28.142857142857142,61.898112714285716,1013.8571428571429,0,0.0,0,0,0.5,0.0,20.428571428571427,28.285714285714285,47.84328985714286,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.428571428571427,28.285714285714285,47.84328985714286,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.428571428571427,28.285714285714285,47.84328985714286,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.428571428571427,28.285714285714285,47.84328985714286,1014.4285714285714
2020-09-20,0,0.0,0,0,0.5,0.0,24.142857142857142,28.571428571428573,64.19120071428571,1014.0,0,0.0,0,0,0.5,0.0,20.714285714285715,28.857142857142858,50.094541,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.714285714285715,28.857142857142858,50.094541,1014.4285714285714,0,0.0,0,0,0.0,0.0,24.142857142857142,28.571428571428573,64.19120071428571,1014.0,0,0.0,0,0,0.5,0.0,20.714285714285715,28.857142857142858,50.094541,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.714285714285715,28.857142857142858,50.094541,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.714285714285715,28.857142857142858,50.094541,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.714285714285715,28.857142857142858,50.094541,1014.4285714285714
2020-09-27,0,0.0,0,0,0.5,0.0,24.714285714285715,28.571428571428573,61.595229714285715,1014.2857142857143,0,0.0,0,0,0.5,0.0,21.428571428571427,30.285714285714285,40.87958185714285,1014.5714285714286,0,0.0,0,0,0.5,0.0,21.428571428571427,30.285714285714285,40.87958185714285,1014.5714285714286,1,1.0,1,1,0.42020994,0.122322515,24.714285714285715,28.571428571428573,61.595229714285715,1014.2857142857143,0,0.0,0,0,0.5,0.0,21.428571428571427,30.285714285714285,40.87958185714285,1014.5714285714286,0,0.0,0,0,0.5,0.0,21.428571428571427,30.285714285714285,40.87958185714285,1014.5714285714286,0,0.0,0,0,0.5,0.0,21.428571428571427,30.285714285714285,40.87958185714285,1014.5714285714286,0,0.0,0,0,0.5,0.0,21.428571428571427,30.285714285714285,40.87958185714285,1014.5714285714286
2020-10-04,0,0.0,0,0,0.5,0.0,25.0,29.0,61.763929857142855,1012.2857142857143,0,0.0,0,0,0.5,0.0,21.428571428571427,29.857142857142858,45.08581471428572,1013.2857142857143,0,0.0,0,0,0.5,0.0,21.428571428571427,29.857142857142858,45.08581471428572,1013.2857142857143,1,1.0,1,1,0.49247628,0.122322515,25.0,29.0,61.763929857142855,1012.2857142857143,0,0.0,0,0,0.5,0.0,21.428571428571427,29.857142857142858,45.08581471428572,1013.2857142857143,0,0.0,0,0,0.5,0.0,21.428571428571427,29.857142857142858,45.08581471428572,1013.2857142857143,0,0.0,0,0,0.5,0.0,21.428571428571427,29.857142857142858,45.08581471428572,1013.2857142857143,0,0.0,0,0,0.5,0.0,21.428571428571427,29.857142857142858,45.08581471428572,1013.2857142857143
2020-10-11,0,0.0,0,0,0.5,0.0,25.428571428571427,29.571428571428573,63.150082285714284,1013.0,0,0.0,0,0,0.5,0.0,21.142857142857142,31.428571428571427,41.47728414285714,1013.8571428571429,0,0.0,0,0,0.5,0.0,21.142857142857142,31.428571428571427,41.47728414285714,1013.8571428571429,2,2.0,2,2,0.77409446,0.24464503,25.428571428571427,29.571428571428573,63.150082285714284,1013.0,0,0.0,0,0,0.5,0.0,21.142857142857142,31.428571428571427,41.47728414285714,1013.8571428571429,0,0.0,0,0,0.5,0.0,21.142857142857142,31.428571428571427,41.47728414285714,1013.8571428571429,0,0.0,0,0,0.5,0.0,21.142857142857142,31.428571428571427,41.47728414285714,1013.8571428571429,0,0.0,0,0,0.5,0.0,21.142857142857142,31.428571428571427,41.47728414285714,1013.8571428571429
2020-10-18,0,0.0,0,0,0.5,0.0,24.857142857142858,28.857142857142858,62.91519,1012.7142857142857,0,0.0,0,0,0.5,0.0,21.0,30.571428571428573,41.97384385714286,870.1428571428571,0,0.0,0,0,0.5,0.0,21.0,30.571428571428573,41.97384385714286,870.1428571428571,1,1.0,1,1,0.4376529,0.122322515,24.857142857142858,28.857142857142858,62.91519,1012.7142857142857,0,0.0,0,0,0.5,0.0,21.0,30.571428571428573,41.97384385714286,870.1428571428571,0,0.0,0,0,0.5,0.0,21.0,30.571428571428573,41.97384385714286,870.1428571428571,0,0.0,0,0,0.5,0.0,21.0,30.571428571428573,41.97384385714286,870.1428571428571,0,0.0,0,0,0.5,0.0,21.0,30.571428571428573,41.97384385714286,870.1428571428571
2020-10-25,0,0.0,0,0,0.5,0.0,25.428571428571427,29.285714285714285,66.90213757142857,1012.2857142857143,0,0.0,0,0,0.5,0.0,21.428571428571427,31.142857142857142,44.42822628571429,1012.5714285714286,0,0.0,0,0,0.5,0.0,21.428571428571427,31.142857142857142,44.42822628571429,1012.5714285714286,0,0.0,0,0,0.0,0.0,25.428571428571427,29.285714285714285,66.90213757142857,1012.2857142857143,0,0.0,0,0,0.5,0.0,21.428571428571427,31.142857142857142,44.42822628571429,1012.5714285714286,0,0.0,0,0,0.5,0.0,21.428571428571427,31.142857142857142,44.42822628571429,1012.5714285714286,0,0.0,0,0,0.5,0.0,21.428571428571427,31.142857142857142,44.42822628571429,1012.5714285714286,0,0.0,0,0,0.5,0.0,21.428571428571427,31.142857142857142,44.42822628571429,1012.5714285714286
2020-11-01,0,0.0,0,0,0.5,0.0,26.285714285714285,29.571428571428573,64.04540528571428,1009.8571428571429,0,0.0,0,0,0.5,0.0,22.0,31.285714285714285,44.618962857142854,1010.7142857142857,0,0.0,0,0,0.5,0.0,22.0,31.285714285714285,44.618962857142854,1010.7142857142857,0,0.0,0,0,0.0,0.0,26.285714285714285,29.571428571428573,64.04540528571428,1009.8571428571429,0,0.0,0,0,0.5,0.0,22.0,31.285714285714285,44.618962857142854,1010.7142857142857,0,0.0,0,0,0.5,0.0,22.0,31.285714285714285,44.618962857142854,1010.7142857142857,0,0.0,0,0,0.5,0.0,22.0,31.285714285714285,44.618962857142854,1010.7142857142857,0,0.0,0,0,0.5,0.0,22.0,31.285714285714285,44.618962857142854,1010.7142857142857
2020-11-08,0,0.0,0,0,0.5,0.0,26.142857142857142,30.0,64.72776314285714,1010.8571428571429,0,0.0,0,0,0.5,0.0,22.428571428571427,32.142857142857146,43.380057,1012.1428571428571,0,0.0,0,0,0.5,0.0,22.428571428571427,32.142857142857146,43.380057,1012.1428571428571,0,0.0,0,0,0.0,0.0,26.142857142857142,30.0,64.72776314285714,1010.8571428571429,0,0.0,0,0,0.5,0.0,22.428571428571427,32.142857142857146,43.380057,1012.1428571428571,0,0.0,0,0,0.5,0.0,22.428571428571427,32.142857142857146,43.380057,1012.1428571428571,0,0.0,0,0,0.5,0.0,22.428571428571427,32.142857142857146,43.380057,1012.1428571428571,0,0.0,0,0,0.5,0.0,22.428571428571427,32.142857142857146,43.380057,1012.1428571428571
2020-11-15,0,0.0,0,0,0.5,0.0,25.857142857142858,29.285714285714285,65.69044728571428,1011.8571428571429,0,0.0,0,0,0.5,0.0,21.857142857142858,31.0,46.45131957142858,1012.8571428571429,0,0.0,0,0,0.5,0.0,21.857142857142858,31.0,46.45131957142858,1012.8571428571429,0,0.0,0,0,0.0,0.0,25.857142857142858,29.285714285714285,65.69044728571428,1011.8571428571429,0,0.0,0,0,0.5,0.0,21.857142857142858,31.0,46.45131957142858,1012.8571428571429,0,0.0,0,0,0.5,0.0,21.857142857142858,31.0,46.45131957142858,1012.8571428571429,0,0.0,0,0,0.5,0.0,21.857142857142858,31.0,46.45131957142858,1012.8571428571429,0,0.0,0,0,0.5,0.0,21.857142857142858,31.0,46.45131957142858,1012.8571428571429
2020-11-22,0,0.0,0,0,0.5,0.0,26.0,29.428571428571427,64.951436,1010.1428571428571,0,0.0,0,0,0.5,0.0,22.571428571428573,30.571428571428573,51.356762,1007.2857142857143,0,0.0,0,0,0.5,0.0,22.571428571428573,30.571428571428573,51.356762,1007.2857142857143,0,0.0,0,0,0.0,0.0,26.0,29.428571428571427,64.951436,1010.1428571428571,0,0.0,0,0,0.5,0.0,22.571428571428573,30.571428571428573,51.356762,1007.2857142857143,0,0.0,0,0,0.5,0.0,22.571428571428573,30.571428571428573,51.356762,1007.2857142857143,0,0.0,0,0,0.5,0.0,22.571428571428573,30.571428571428573,51.356762,1007.2857142857143,0,0.0,0,0,0.5,0.0,22.571428571428573,30.571428571428573,51.356762,1007.2857142857143
2020-11-29,0,0.0,0,0,0.5,0.0,24.666666666666668,28.5,56.61673316666667,1012.1666666666666,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.0,0.0,24.666666666666668,28.5,56.61673316666667,1012.1666666666666,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5
2020-12-06,0,0.0,0,0,0.5,0.0,24.666666666666668,28.5,56.61673316666667,1012.1666666666666,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.0,0.0,24.666666666666668,28.5,56.61673316666667,1012.1666666666666,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5
2020-12-13,0,0.0,0,0,0.5,0.0,24.666666666666668,28.5,56.61673316666667,1012.1666666666666,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,1,1.0,1,1,0.9632679,0.122322515,24.666666666666668,28.5,56.61673316666667,1012.1666666666666,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5
2020-12-20,0,0.0,0,0,0.5,0.0,24.666666666666668,28.5,56.61673316666667,1012.1666666666666,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,1,1.0,1,1,0.8145292,0.122322515,24.666666666666668,28.5,56.61673316666667,1012.1666666666666,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5
2020-12-27,0,0.0,0,0,0.5,0.0,24.666666666666668,28.5,56.61673316666667,1012.1666666666666,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,2,2.0,2,2,0.8178776,0.24464503,24.666666666666668,28.5,56.61673316666667,1012.1666666666666,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5,0,0.0,0,0,0.5,0.0,21.666666666666668,28.666666666666668,57.407228999999994,1013.5
2021-01-03,1,1.0,1,1,0.9632679,4.554771,24.0,29.0,59.510532000000005,1011.0,1,1.0,1,1,0.9632679,2.2635188,22.666666666666668,32.333333333333336,41.697939999999996,1011.3333333333334,0,0.0,0,0,0.5,0.0,22.666666666666668,32.333333333333336,41.697939999999996,1011.3333333333334,6,6.0,6,6,0.96775436,0.73393506,24.0,29.0,59.510532000000005,1011.0,0,0.0,0,0,0.5,0.0,22.666666666666668,32.333333333333336,41.697939999999996,1011.3333333333334,0,0.0,0,0,0.5,0.0,22.666666666666668,32.333333333333336,41.697939999999996,1011.3333333333334,0,0.0,0,0,0.5,0.0,22.666666666666668,32.333333333333336,41.697939999999996,1011.3333333333334,0,0.0,0,0,0.5,0.0,22.666666666666668,32.333333333333336,41.697939999999996,1011.3333333333334
2021-01-10,0,0.0,0,0,0.0,0.0,25.0,28.857142857142858,57.674736571428575,1010.5714285714286,0,0.0,0,0,0.0,0.0,22.571428571428573,32.0,43.422251857142854,1011.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,32.0,43.422251857142854,1011.7142857142857,2,2.0,2,2,0.3697728,0.24464503,25.0,28.857142857142858,57.674736571428575,1010.5714285714286,0,0.0,0,0,0.5,0.0,22.571428571428573,32.0,43.422251857142854,1011.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,32.0,43.422251857142854,1011.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,32.0,43.422251857142854,1011.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,32.0,43.422251857142854,1011.7142857142857
2021-01-17,0,0.0,0,0,0.0,0.0,24.571428571428573,29.142857142857142,54.493527285714286,1009.7142857142857,0,0.0,0,0,0.0,0.0,22.285714285714285,30.857142857142858,48.133379285714284,1011.1428571428571,0,0.0,0,0,0.5,0.0,22.285714285714285,30.857142857142858,48.133379285714284,1011.1428571428571,5,5.0,5,5,0.67993873,0.61161256,24.571428571428573,29.142857142857142,54.493527285714286,1009.7142857142857,0,0.0,0,0,0.5,0.0,22.285714285714285,30.857142857142858,48.133379285714284,1011.1428571428571,0,0.0,0,0,0.5,0.0,22.285714285714285,30.857142857142858,48.133379285714284,1011.1428571428571,0,0.0,0,0,0.5,0.0,22.285714285714285,30.857142857142858,48.133379285714284,1011.1428571428571,2,2.0,2,2,0.9779825,6.518055,22.285714285714285,30.857142857142858,48.133379285714284,1011.1428571428571
2021-01-24,1,1.0,1,1,0.8145292,4.554771,24.428571428571427,28.714285714285715,59.77551942857143,1010.8571428571429,0,0.0,0,0,0.0,0.0,22.285714285714285,30.714285714285715,48.426477142857145,1012.1428571428571,0,0.0,0,0,0.5,0.0,22.285714285714285,30.714285714285715,48.426477142857145,1012.1428571428571,10,10.0,10,10,0.9498418,1.2232251,24.428571428571427,28.714285714285715,59.77551942857143,1010.8571428571429,0,0.0,0,0,0.5,0.0,22.285714285714285,30.714285714285715,48.426477142857145,1012.1428571428571,0,0.0,0,0,0.5,0.0,22.285714285714285,30.714285714285715,48.426477142857145,1012.1428571428571,0,0.0,0,0,0.5,0.0,22.285714285714285,30.714285714285715,48.426477142857145,1012.1428571428571,0,0.0,0,0,0.0,0.0,22.285714285714285,30.714285714285715,48.426477142857145,1012.1428571428571
2021-01-31,0,0.0,0,0,0.0,0.0,24.571428571428573,28.285714285714285,61.40707757142858,1010.7142857142857,0,0.0,0,0,0.0,0.0,22.857142857142858,29.857142857142858,52.75239285714286,1011.8571428571429,0,0.0,0,0,0.5,0.0,22.857142857142858,29.857142857142858,52.75239285714286,1011.8571428571429,6,6.0,6,6,0.55396825,0.73393506,24.571428571428573,28.285714285714285,61.40707757142858,1010.7142857142857,0,0.0,0,0,0.5,0.0,22.857142857142858,29.857142857142858,52.75239285714286,1011.8571428571429,0,0.0,0,0,0.5,0.0,22.857142857142858,29.857142857142858,52.75239285714286,1011.8571428571429,0,0.0,0,0,0.5,0.0,22.857142857142858,29.857142857142858,52.75239285714286,1011.8571428571429,0,0.0,0,0,0.0,0.0,22.857142857142858,29.857142857142858,52.75239285714286,1011.8571428571429
2021-02-07,0,0.0,0,0,0.0,0.0,25.571428571428573,28.571428571428573,58.875150714285716,1010.7142857142857,0,0.0,0,0,0.0,0.0,22.142857142857142,31.0,45.12033928571429,1012.0,0,0.0,0,0,0.5,0.0,22.142857142857142,31.0,45.12033928571429,1012.0,11,11.0,11,11,0.8070302,1.3455477,25.571428571428573,28.571428571428573,58.875150714285716,1010.7142857142857,0,0.0,0,0,0.5,0.0,22.142857142857142,31.0,45.12033928571429,1012.0,0,0.0,0,0,0.5,0.0,22.142857142857142,31.0,45.12033928571429,1012.0,0,0.0,0,0,0.5,0.0,22.142857142857142,31.0,45.12033928571429,1012.0,0,0.0,0,0,0.0,0.0,22.142857142857142,31.0,45.12033928571429,1012.0
2021-02-14,0,0.0,0,0,0.0,0.0,25.142857142857142,28.428571428571427,62.07688914285715,1009.7142857142857,1,1.0,1,1,0.9631786,2.2635188,23.0,30.285714285714285,52.682143,1011.1428571428571,0,0.0,0,0,0.5,0.0,23.0,30.285714285714285,52.682143,1011.1428571428571,4,4.0,4,4,0.114715874,0.48929006,25.142857142857142,28.428571428571427,62.07688914285715,1009.7142857142857,1,1.0,1,1,0.9632679,3.0121388,23.0,30.285714285714285,52.682143,1011.1428571428571,0,0.0,0,0,0.5,0.0,23.0,30.285714285714285,52.682143,1011.1428571428571,0,0.0,0,0,0.5,0.0,23.0,30.285714285714285,52.682143,1011.1428571428571,0,0.0,0,0,0.0,0.0,23.0,30.285714285714285,52.682143,1011.1428571428571
2021-02-21,1,1.0,1,1,0.92788416,4.554771,25.285714285714285,28.857142857142858,58.32525328571428,1010.1428571428571,0,0.0,0,0,0.0,0.0,22.714285714285715,30.714285714285715,50.48228385714286,1011.4285714285714,0,0.0,0,0,0.5,0.0,22.714285714285715,30.714285714285715,50.48228385714286,1011.4285714285714,2,2.0,2,2,0.026575558,0.24464503,25.285714285714285,28.857142857142858,58.32525328571428,1010.1428571428571,0,0.0,0,0,0.0,0.0,22.714285714285715,30.714285714285715,50.48228385714286,1011.4285714285714,0,0.0,0,0,0.5,0.0,22.714285714285715,30.714285714285715,50.48228385714286,1011.4285714285714,0,0.0,0,0,0.5,0.0,22.714285714285715,30.714285714285715,50.48228385714286,1011.4285714285714,1,1.0,1,1,0.9573679,3.2590275,22.714285714285715,30.714285714285715,50.48228385714286,1011.4285714285714
2021-02-28,0,0.0,0,0,0.0,0.0,24.0,27.571428571428573,65.86329057142856,1009.7142857142857,1,1.0,1,1,0.730556,2.2635188,22.285714285714285,27.714285714285715,65.204594,1011.8571428571429,0,0.0,0,0,0.5,0.0,22.285714285714285,27.714285714285715,65.204594,1011.8571428571429,7,7.0,7,7,0.6711262,0.8562576,24.0,27.571428571428573,65.86329057142856,1009.7142857142857,0,0.0,0,0,0.0,0.0,22.285714285714285,27.714285714285715,65.204594,1011.8571428571429,0,0.0,0,0,0.5,0.0,22.285714285714285,27.714285714285715,65.204594,1011.8571428571429,0,0.0,0,0,0.5,0.0,22.285714285714285,27.714285714285715,65.204594,1011.8571428571429,0,0.0,0,0,0.0,0.0,22.285714285714285,27.714285714285715,65.204594,1011.8571428571429
2021-03-07,0,0.0,0,0,0.0,0.0,24.0,27.6,65.9052414,1009.6,0,0.0,0,0,0.0,0.0,22.0,28.428571428571427,63.726725571428574,1012.1428571428571,0,0.0,0,0,0.5,0.0,22.0,28.428571428571427,63.726725571428574,1012.1428571428571,13,13.0,13,13,0.9792238,1.5901927,24.0,27.6,65.9052414,1009.6,0,0.0,0,0,0.0,0.0,22.0,28.428571428571427,63.726725571428574,1012.1428571428571,0,0.0,0,0,0.5,0.0,22.0,28.428571428571427,63.726725571428574,1012.1428571428571,0,0.0,0,0,0.5,0.0,22.0,28.428571428571427,63.726725571428574,1012.1428571428571,1,1.0,1,1,0.73055446,3.2590275,22.0,28.428571428571427,63.726725571428574,1012.1428571428571
2021-03-14,0,0.0,0,0,0.0,0.0,25.5,27.5,65.8026675,1009.5,1,1.0,1,1,0.70372117,2.2635188,22.428571428571427,30.0,51.76595328571428,1011.4285714285714,0,0.0,0,0,0.5,0.0,22.428571428571427,30.0,51.76595328571428,1011.4285714285714,13,13.0,13,13,0.8992473,1.5901927,25.5,27.5,65.8026675,1009.5,0,0.0,0,0,0.0,0.0,22.428571428571427,30.0,51.76595328571428,1011.4285714285714,0,0.0,0,0,0.5,0.0,22.428571428571427,30.0,51.76595328571428,1011.4285714285714,0,0.0,0,0,0.5,0.0,22.428571428571427,30.0,51.76595328571428,1011.4285714285714,0,0.0,0,0,0.0,0.0,22.428571428571427,30.0,51.76595328571428,1011.4285714285714
2021-03-21,0,0.0,0,0,0.0,0.0,23.25,27.25,62.176715,1010.25,0,0.0,0,0,0.0,0.0,21.571428571428573,28.857142857142858,53.23832699999999,1012.1428571428571,0,0.0,0,0,0.5,0.0,21.571428571428573,28.857142857142858,53.23832699999999,1012.1428571428571,15,15.0,15,15,0.7901574,1.8348377,23.25,27.25,62.176715,1010.25,0,0.0,0,0,0.0,0.0,21.571428571428573,28.857142857142858,53.23832699999999,1012.1428571428571,0,0.0,0,0,0.5,0.0,21.571428571428573,28.857142857142858,53.23832699999999,1012.1428571428571,1,1.0,1,1,0.9632679,5.345307,21.571428571428573,28.857142857142858,53.23832699999999,1012.1428571428571,1,1.0,1,1,0.70372117,3.2590275,21.571428571428573,28.857142857142858,53.23832699999999,1012.1428571428571
2021-03-28,0,0.0,0,0,0.0,0.0,22.5,28.0,65.771194,1010.0,1,1.0,1,1,0.7036559,2.2635188,22.0,29.714285714285715,54.714220000000005,1011.5714285714286,0,0.0,0,0,0.5,0.0,22.0,29.714285714285715,54.714220000000005,1011.5714285714286,6,6.0,6,6,0.05494093,0.73393506,22.5,28.0,65.771194,1010.0,0,0.0,0,0,0.0,0.0,22.0,29.714285714285715,54.714220000000005,1011.5714285714286,0,0.0,0,0,0.5,0.0,22.0,29.714285714285715,54.714220000000005,1011.5714285714286,0,0.0,0,0,0.0,0.0,22.0,29.714285714285715,54.714220000000005,1011.5714285714286,0,0.0,0,0,0.0,0.0,22.0,29.714285714285715,54.714220000000005,1011.5714285714286
2021-04-04,2,2.0,2,2,0.97795385,9.109542,22.5,28.0,65.771194,1010.0,3,3.0,3,3,0.9297822,6.7905564,22.571428571428573,30.285714285714285,53.06678642857143,1010.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,30.285714285714285,53.06678642857143,1010.7142857142857,14,14.0,14,14,0.6495724,1.7125152,22.5,28.0,65.771194,1010.0,0,0.0,0,0,0.0,0.0,22.571428571428573,30.285714285714285,53.06678642857143,1010.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,30.285714285714285,53.06678642857143,1010.7142857142857,0,0.0,0,0,0.0,0.0,22.571428571428573,30.285714285714285,53.06678642857143,1010.7142857142857,0,0.0,0,0,0.0,0.0,22.571428571428573,30.285714285714285,53.06678642857143,1010.7142857142857
2021-04-11,0,0.0,0,0,0.0,0.0,24.0,29.0,60.092214,1010.5,15,15.0,15,15,0.9997456,33.95278,22.285714285714285,29.857142857142858,53.27597871428571,1012.1428571428571,0,0.0,0,0,0.5,0.0,22.285714285714285,29.857142857142858,53.27597871428571,1012.1428571428571,25,25.0,25,25,0.9888289,3.0580628,24.0,29.0,60.092214,1010.5,0,0.0,0,0,0.0,0.0,22.285714285714285,29.857142857142858,53.27597871428571,1012.1428571428571,0,0.0,0,0,0.5,0.0,22.285714285714285,29.857142857142858,53.27597871428571,1012.1428571428571,0,0.0,0,0,0.0,0.0,22.285714285714285,29.857142857142858,53.27597871428571,1012.1428571428571,0,0.0,0,0,0.0,0.0,22.285714285714285,29.857142857142858,53.27597871428571,1012.1428571428571
2021-04-18,1,1.0,1,1,0.554064,4.554771,24.0,29.0,60.092214,1010.5,5,5.0,5,5,0.45580724,11.317595,22.285714285714285,28.714285714285715,61.12929028571428,1012.5714285714286,0,0.0,0,0,0.5,0.0,22.285714285714285,28.714285714285715,61.12929028571428,1012.5714285714286,26,26.0,26,26,0.9536425,3.1803854,24.0,29.0,60.092214,1010.5,0,0.0,0,0,0.0,0.0,22.285714285714285,28.714285714285715,61.12929028571428,1012.5714285714286,0,0.0,0,0,0.5,0.0,22.285714285714285,28.714285714285715,61.12929028571428,1012.5714285714286,0,0.0,0,0,0.0,0.0,22.285714285714285,28.714285714285715,61.12929028571428,1012.5714285714286,3,3.0,3,3,0.982189,9.777082,22.285714285714285,28.714285714285715,61.12929028571428,1012.5714285714286
2021-04-25,0,0.0,0,0,0.0,0.0,23.0,28.0,68.64114333333333,1010.6666666666666,1,1.0,1,1,0.003831126,2.2635188,22.857142857142858,29.285714285714285,57.741948428571426,1012.7142857142857,0,0.0,0,0,0.5,0.0,22.857142857142858,29.285714285714285,57.741948428571426,1012.7142857142857,30,30.0,30,30,0.87935454,3.6696754,23.0,28.0,68.64114333333333,1010.6666666666666,0,0.0,0,0,0.0,0.0,22.857142857142858,29.285714285714285,57.741948428571426,1012.7142857142857,0,0.0,0,0,0.5,0.0,22.857142857142858,29.285714285714285,57.741948428571426,1012.7142857142857,0,0.0,0,0,0.0,0.0,22.857142857142858,29.285714285714285,57.741948428571426,1012.7142857142857,0,0.0,0,0,0.0,0.0,22.857142857142858,29.285714285714285,57.741948428571426,1012.7142857142857
